created_at	id	entities|user_mentions|screen_name	entities|media|type	favorite_count	retweet_count	retweeted_status|id	retweeted_status|favorite_count	retweeted_status|retweet_count	retweeted_status|created_at	entities|media|url	text
Mon Dec 22 20:00:04 +0000 2014	547119397685690368	ProPlan	0	12	4	0	0	0	0	0	#ad @ProPlan want to see your senior dog! Tweet a photo w/ why your love your senior dog using #ProPlanSenior &amp; we’ll retweet a few
Mon Dec 22 19:40:12 +0000 2014	547114398608003072	0	photo	1947	603	0	0	0	0	http://t.co/OLd5sFyVJk	Puppy, attempting camouflage http://t.co/OLd5sFyVJk
Mon Dec 22 19:20:12 +0000 2014	547109366168838145	0	photo	1187	714	0	0	0	0	http://t.co/quuhl33T1S	Tell me I'm pretty. http://t.co/quuhl33T1S
Mon Dec 22 18:40:04 +0000 2014	547099267924783105	0	photo	2788	946	0	0	0	0	http://t.co/yQyNDUWJrc	Puppy, in a box. http://t.co/yQyNDUWJrc
Mon Dec 22 18:15:12 +0000 2014	547093010350342144	0	photo	574	206	0	0	0	0	http://t.co/qmUSM6X9Db	ooooo http://t.co/qmUSM6X9Db
Mon Dec 22 18:00:50 +0000 2014	547089394013057025	0	photo	278	72	0	0	0	0	http://t.co/ZSvjziHBsG	7 animals that are totally over today http://t.co/qwT8GuhItJ||. http://t.co/ZSvjziHBsG
Mon Dec 22 18:00:07 +0000 2014	547089213225979904	ProPlan	photo	33	7	0	0	0	0	http://t.co/pkcIsxqD3X	#ad Did you know there is a way to help your 7+ dog think like he did when he was younger coming from @ProPlan? http://t.co/pkcIsxqD3X
Mon Dec 22 17:30:21 +0000 2014	547081720689065985	0	photo	1420	353	0	0	0	0	http://t.co/rwpv5dmloM	http://t.co/rwpv5dmloM
Mon Dec 22 16:41:00 +0000 2014	547069302503796737	0	photo	1307	385	0	0	0	0	http://t.co/RSO4WsY1H0	Keeping cozy today! http://t.co/RSO4WsY1H0
Mon Dec 22 16:40:02 +0000 2014	547069060434120705	0	photo	660	178	0	0	0	0	http://t.co/jzp0GC9qSI	how's the wiggle wiggle wiggle look? http://t.co/jzp0GC9qSI
Mon Dec 22 16:30:10 +0000 2014	547066578454728704	0	photo	86	30	0	0	0	0	http://t.co/I5Yb4sodrT	7 animals you had no idea could be hairless - what they look like will astound you! http://t.co/2jpgurcpTA||. http://t.co/I5Yb4sodrT
Mon Dec 22 16:20:03 +0000 2014	547064031690108928	0	photo	2062	526	0	0	0	0	http://t.co/tI2FupRgUI	nom nom nom http://t.co/tI2FupRgUI
Mon Dec 22 16:00:16 +0000 2014	547059051419693056	0	photo	1116	668	0	0	0	0	http://t.co/QrGDCI1lAQ	My face when I'm opening presents. http://t.co/QrGDCI1lAQ
Mon Dec 22 15:35:04 +0000 2014	547052709736898560	0	photo	2555	1123	0	0	0	0	http://t.co/GnHumNcd2D	this must be what heaven is like. http://t.co/GnHumNcd2D
Mon Dec 22 15:30:16 +0000 2014	547051503597662208	0	photo	419	153	0	0	0	0	http://t.co/TLLGVlVBXb	Hilarious pets that have no problem falling asleep anywhere they want http://t.co/ojZxZagUdv||. http://t.co/TLLGVlVBXb
Mon Dec 22 15:05:10 +0000 2014	547045187013595136	0	photo	3267	1000	0	0	0	0	http://t.co/pYjW0zgcAH	we all need someone to look up to http://t.co/pYjW0zgcAH
Mon Dec 22 14:35:09 +0000 2014	547037632707190784	0	photo	2264	1543	0	0	0	0	http://t.co/gS6yVYa9PN	THIS. IS. SPARTA! http://t.co/gS6yVYa9PN
Mon Dec 22 14:30:11 +0000 2014	547036380485156864	0	photo	127	42	0	0	0	0	http://t.co/w8Mkl2fjir	The Harry Potter characters have Tinder and it's quite possibly one of the best things ever http://t.co/sJ3D6lH3bM||. http://t.co/w8Mkl2fjir
Mon Dec 22 14:15:01 +0000 2014	547032565241368576	BarkPost	0	77	31	0	0	0	0	0	Husky throws hilarious grumble fit because dinner isn't ready yet via @BarkPost https://t.co/fpdzvEp1iC
Mon Dec 22 14:05:15 +0000 2014	547030107207237632	0	photo	3032	1227	0	0	0	0	http://t.co/XlnqazGplr	This giraffe costume is his favorite thing to wear http://t.co/XlnqazGplr
Mon Dec 22 13:30:04 +0000 2014	547021254558236672	0	photo	284	123	0	0	0	0	http://t.co/tCujSINoQH	How to trap your cat in an invisible box in 3 easy steps http://t.co/Q33u1ipJ3m||. http://t.co/tCujSINoQH
Mon Dec 22 13:25:05 +0000 2014	547020000121602048	0	photo	1145	289	0	0	0	0	http://t.co/Y4NesALf8j	This dog looks like a lifeguard http://t.co/Y4NesALf8j
Mon Dec 22 12:35:01 +0000 2014	547007398393942016	0	photo	1266	470	0	0	0	0	http://t.co/HtYSP5yJ1u	Selfie! http://t.co/HtYSP5yJ1u
Mon Dec 22 12:30:10 +0000 2014	547006180443586560	0	photo	205	60	0	0	0	0	http://t.co/IPz5FPBrhT	Animals in urban places is one of the coolest photo series you'll see all day http://t.co/wO8eOeym6G||. http://t.co/IPz5FPBrhT
Mon Dec 22 12:08:08 +0000 2014	547000632918675456	0	photo	1990	502	0	0	0	0	http://t.co/F4K25EqEmU	It's okay to be different. http://t.co/F4K25EqEmU
Mon Dec 22 10:45:07 +0000 2014	546979742592008192	0	photo	810	229	0	0	0	0	http://t.co/HG9oq0YwwA	TINY TORTOISES ARE THE CUTEST TORTOISES. http://t.co/HG9oq0YwwA
Mon Dec 22 10:15:04 +0000 2014	546972180475826177	BarkPost	0	42	15	0	0	0	0	0	10 dogs who don't need humans to make fetch happen via @BarkPost https://t.co/LDQXRCvn8Y
Mon Dec 22 09:30:21 +0000 2014	546960927846051840	0	photo	168	124	0	0	0	0	http://t.co/lYJPIQKj8u	You're not going to believe how much snow the Top 10 Snowiest colleges receive each year http://t.co/Yqkduh3xMP||. http://t.co/lYJPIQKj8u
Mon Dec 22 09:25:10 +0000 2014	546959621119021056	0	photo	3240	1020	0	0	0	0	http://t.co/PG6zD7VkXz	A young Great Dane with his new best friend http://t.co/PG6zD7VkXz
Mon Dec 22 07:40:15 +0000 2014	546933218298322944	0	photo	2980	1090	0	0	0	0	http://t.co/wi0EdwkGGY	hes like a cute little ball of fat http://t.co/wi0EdwkGGY
Mon Dec 22 07:30:07 +0000 2014	546930667557507072	0	photo	357	135	0	0	0	0	http://t.co/hTxK1AwJQ5	Hilarious Pictures of Animals With Their Tongues Out To Brighten Your Day http://t.co/11BpS0gybW ||. http://t.co/hTxK1AwJQ5
Mon Dec 22 07:10:06 +0000 2014	546925630332612608	0	photo	1332	417	0	0	0	0	http://t.co/Q3CRyGaM9I	Puppy, in the snow. http://t.co/Q3CRyGaM9I
Mon Dec 22 06:40:08 +0000 2014	546918087954796544	0	photo	1348	395	0	0	0	0	http://t.co/sP6kl8AGRU	The whole family lined up. http://t.co/sP6kl8AGRU
Mon Dec 22 06:27:41 +0000 2014	546914958005399553	0	photo	1266	355	0	0	0	0	http://t.co/dslTPo8ZFr	When you tell your dog he's getting coal for Xmas and he suddenly starts acting like an angel. http://t.co/dslTPo8ZFr
Mon Dec 22 06:00:37 +0000 2014	546908145311035392	0	photo	310	111	0	0	0	0	http://t.co/tdp5yNnica	This artist takes pics of dogs waiting to be adopted and creates the best photos ever! http://t.co/ucaNW9IL28 ||. http://t.co/tdp5yNnica
Mon Dec 22 05:39:12 +0000 2014	546902755064164352	0	photo	2378	858	0	0	0	0	http://t.co/nMEun3DvBe	Trying new things. http://t.co/nMEun3DvBe
Mon Dec 22 05:10:03 +0000 2014	546895420367310848	0	photo	3703	1274	0	0	0	0	http://t.co/Mk1scAoIqr	hey lil guy http://t.co/Mk1scAoIqr
Mon Dec 22 04:30:02 +0000 2014	546885347603660800	0	photo	492	183	0	0	0	0	http://t.co/vgVVQgPIcZ	10 reasons pugs are the best friends ever http://t.co/NDjIc7BzQp ||. http://t.co/vgVVQgPIcZ
Mon Dec 22 04:25:06 +0000 2014	546884108258127872	0	photo	2127	867	0	0	0	0	http://t.co/j0CBtHI6nM	floating away http://t.co/j0CBtHI6nM
Mon Dec 22 04:00:35 +0000 2014	546877935781941248	0	photo	1665	591	0	0	0	0	http://t.co/GT3GVPotqJ	BREAKING NEWS http://t.co/GT3GVPotqJ
Mon Dec 22 03:35:03 +0000 2014	546871509965627393	0	photo	1210	480	0	0	0	0	http://t.co/kAXCK0YlkD	http://t.co/kAXCK0YlkD
Mon Dec 22 03:15:12 +0000 2014	546866517393281025	0	photo	1114	387	0	0	0	0	http://t.co/Rb0qI7JxXe	Two geese and a dog having a business meeting. http://t.co/Rb0qI7JxXe
Mon Dec 22 03:00:04 +0000 2014	546862709002997760	0	photo	464	145	0	0	0	0	http://t.co/HON8d1UMUJ	Meet Snooty, the oldest Manatee ever - you're not going to believe how old he just turned http://t.co/scXJSw4YYZ ||. http://t.co/HON8d1UMUJ
Mon Dec 22 02:50:04 +0000 2014	546860191787274244	0	photo	1376	747	0	0	0	0	http://t.co/ziyZXxo5G0	LOVE http://t.co/ziyZXxo5G0
Mon Dec 22 02:25:09 +0000 2014	546853922632368128	0	photo	1682	658	0	0	0	0	http://t.co/7Odm9HWPKh	I wear a bow tie now, bow ties are cool. http://t.co/7Odm9HWPKh
Mon Dec 22 02:15:05 +0000 2014	546851389448933377	BarkPost	0	60	19	0	0	0	0	0	10 great ways to borrow a pup if you can't have one via @BarkPost https://t.co/QB2dgolxy1
Mon Dec 22 01:45:17 +0000 2014	546843890301796354	0	photo	2293	669	0	0	0	0	http://t.co/DxhkgrlRbe	Goldens just look so good with bow ties. http://t.co/DxhkgrlRbe
Mon Dec 22 01:30:14 +0000 2014	546840102681714689	0	photo	409	114	0	0	0	0	http://t.co/5OJYcHCAlC	9 pictures that show the true happy side of pit bulls http://t.co/nHc9DRy1mG ||. http://t.co/5OJYcHCAlC
Mon Dec 22 01:30:14 +0000 2014	546840101008199681	0	photo	342	128	0	0	0	0	http://t.co/Vo8rdorYNq	9 animals with their adorable mini-me counterparts http://t.co/znbl9cARIq ||. http://t.co/Vo8rdorYNq
Mon Dec 22 01:15:06 +0000 2014	546836292798251008	0	photo	2272	545	0	0	0	0	http://t.co/axddNr15rn	http://t.co/axddNr15rn
Mon Dec 22 00:50:05 +0000 2014	546829995193405440	0	photo	2607	740	0	0	0	0	http://t.co/GdXq7NI7Fk	A protective dog spooning his human baby. http://t.co/GdXq7NI7Fk
Mon Dec 22 00:48:44 +0000 2014	546829657958391808	0	photo	985	286	0	0	0	0	http://t.co/Pb7I8kY2Vw	Because that's totally right. http://t.co/Pb7I8kY2Vw
Mon Dec 22 00:40:11 +0000 2014	546827504607309824	ProPlan	photo	0	16	546001611014045699	63	16	Fri Dec 19 17:58:22 +0000 2014	http://t.co/44FkpDUxuv	RT @ProPlan: Shopping’s easy when they have exactly what you want: Pro Plan Savor Puppy Chicken &amp; Rice.  http://t.co/Db7z7Chu4V http://t.co…
Mon Dec 22 00:30:02 +0000 2014	546824950733344768	0	photo	176	67	0	0	0	0	http://t.co/7r8V9Dq7bI	9 hilarious pictures of dogs that love to do things by themselves http://t.co/92n40zggkv ||. http://t.co/7r8V9Dq7bI
Mon Dec 22 00:22:59 +0000 2014	546823175284092928	0	photo	2705	1404	0	0	0	0	http://t.co/0cSR5QI5BR	When I see a cute dog. http://t.co/0cSR5QI5BR
Mon Dec 22 00:20:01 +0000 2014	546822428761272320	0	photo	1588	792	0	0	0	0	http://t.co/i2frsSAeL0	When someone you don't like tries to make a joke. http://t.co/i2frsSAeL0
Sun Dec 21 23:40:02 +0000 2014	546812368073027584	0	photo	1918	540	0	0	0	0	http://t.co/dRDukfpK8s	All he needs is a monocle and a top hat! http://t.co/dRDukfpK8s
Sun Dec 21 23:20:04 +0000 2014	546807344446078976	0	photo	1208	360	0	0	0	0	http://t.co/PGh1A7aAed	the face of pure happiness http://t.co/PGh1A7aAed
Sun Dec 21 22:30:06 +0000 2014	546794770073673729	0	photo	146	37	0	0	0	0	http://t.co/xqJmh0yfqN	7 pets that were awarded college degrees http://t.co/Ln6jUW09WM  ||. http://t.co/xqJmh0yfqN
Sun Dec 21 22:15:07 +0000 2014	546790997729234945	0	photo	1264	531	0	0	0	0	http://t.co/otz84qu0SD	Bassett hound running. http://t.co/otz84qu0SD
Sun Dec 21 21:30:17 +0000 2014	546779713385938945	0	photo	2990	1412	0	0	0	0	http://t.co/zWqpadZJmP	Who said dogs and cats couldn't be friends? http://t.co/zWqpadZJmP
Sun Dec 21 21:30:12 +0000 2014	546779693891219457	0	photo	1999	778	0	0	0	0	http://t.co/3ArPueyVVK	Tigers are beautiful creatures http://t.co/3ArPueyVVK
Sun Dec 21 21:01:08 +0000 2014	546772380493033472	0	photo	233	87	0	0	0	0	http://t.co/BR8xwyMVAk	10 cats that have totally mastered the art of cat naps http://t.co/0spAxWJ0LH  ||. http://t.co/BR8xwyMVAk
Sun Dec 21 21:00:18 +0000 2014	546772171172118528	0	photo	284	69	0	0	0	0	http://t.co/n4lAaFXJlX	14 perfectly timed photos that will make you look twice http://t.co/gZpY9Motnx  ||. http://t.co/n4lAaFXJlX
Sun Dec 21 20:40:06 +0000 2014	546767085435891714	0	photo	1990	651	0	0	0	0	http://t.co/pzCb3O81ZP	Meet Doug http://t.co/pzCb3O81ZP
Sun Dec 21 20:15:08 +0000 2014	546760802376904705	BarkPost	0	63	28	0	0	0	0	0	This rescued pup LOVES dancing... but his story is really what's going to tug at your heart via @BarkPost https://t.co/DA9UMNOWoL
Sun Dec 21 20:00:11 +0000 2014	546757039050215424	0	photo	1923	547	0	0	0	0	http://t.co/NpYkNT60ex	Puppy surfing http://t.co/NpYkNT60ex
Sun Dec 21 19:20:10 +0000 2014	546746969562300417	0	photo	1263	424	0	0	0	0	http://t.co/c1cuI2B1GC	yes, I'm listening. http://t.co/c1cuI2B1GC
Sun Dec 21 18:40:05 +0000 2014	546736885201387520	0	photo	1793	525	0	0	0	0	http://t.co/CYi7pFHsQp	This napping cuddle bum. http://t.co/CYi7pFHsQp
Sun Dec 21 18:15:18 +0000 2014	546730645477916674	0	photo	3442	1280	0	0	0	0	http://t.co/RKwlZAD72r	German Shepard pup http://t.co/RKwlZAD72r
Sun Dec 21 18:00:20 +0000 2014	546726877940187137	0	photo	109	44	0	0	0	0	http://t.co/GUOfBVdhSR	For too long cats have coasted without having to pay for things - we think they need jobs http://t.co/Yu9bvSS44t  ||. http://t.co/GUOfBVdhSR
Sun Dec 21 17:30:27 +0000 2014	546719358811402241	0	photo	1180	443	0	0	0	0	http://t.co/3OYXoNyEcF	http://t.co/3OYXoNyEcF
Sun Dec 21 16:40:01 +0000 2014	546706668487442432	0	photo	3632	1523	0	0	0	0	http://t.co/iJhY6zx7Bp	When a dog hears you say "treats" http://t.co/iJhY6zx7Bp
Sun Dec 21 16:30:14 +0000 2014	546704206967889920	0	photo	276	132	0	0	0	0	http://t.co/wjPbLFL8jX	When you compare New York City animals to regular city ones youll find a lot of differences http://t.co/f9kTelcTAW||. http://t.co/wjPbLFL8jX
Sun Dec 21 16:20:14 +0000 2014	546701688162512897	0	photo	1814	1094	0	0	0	0	http://t.co/zn9vLulGdI	I'll never be able to unsee this http://t.co/zn9vLulGdI
Sun Dec 21 16:00:23 +0000 2014	546696694336086016	0	photo	1189	365	0	0	0	0	http://t.co/AyWSuRaoQ7	Oh dogs. http://t.co/AyWSuRaoQ7
Sun Dec 21 15:35:07 +0000 2014	546690335146262529	0	photo	2226	603	0	0	0	0	http://t.co/VQ352jsKQR	the crew is ready for the road trip http://t.co/VQ352jsKQR
Sun Dec 21 15:30:08 +0000 2014	546689079275159552	0	photo	217	90	0	0	0	0	http://t.co/291ztx63ox	8 heroic dogs who's stories will hit you right in the feels - http://t.co/YmYwygwRUV  ||. http://t.co/291ztx63ox
Sun Dec 21 15:05:13 +0000 2014	546682810841702400	0	photo	1645	609	0	0	0	0	http://t.co/U7ogKCMzSA	the turtle wanted to be a puppy! http://t.co/U7ogKCMzSA
Thu Dec 18 03:00:09 +0000 2014	545413179535532034	CDTRescue	photo	112	47	0	0	0	0	http://t.co/BoSEoYkEeJ	Fetch a FREE month of BarkBox when you give $1 to @CDTRescue! Offer ends 12/21 &gt;&gt; http://t.co/UVhXccN0QM http://t.co/BoSEoYkEeJ
Thu Dec 18 02:50:17 +0000 2014	545410694972473344	0	photo	2305	1155	0	0	0	0	http://t.co/uevxwvKVgQ	Mountain goats don't give AF about gravity. http://t.co/uevxwvKVgQ
Thu Dec 18 02:25:16 +0000 2014	545404399120842752	0	photo	2128	687	0	0	0	0	http://t.co/9uXkXCIdiW	the crew is ready for the road trip http://t.co/9uXkXCIdiW
Thu Dec 18 02:15:07 +0000 2014	545401846643580928	BarkPost	0	51	15	0	0	0	0	0	24 Pooped out puppies who are so cute it hurts via @BarkPost! https://t.co/O2wPVEQo2e
Thu Dec 18 01:56:12 +0000 2014	545397082542977024	0	photo	2013	988	0	0	0	0	http://t.co/rCszvGD0G9	Me: Sure you can sleep at the foot of the bed. ||Dog: k, thanks. I'll take up the whole thing. http://t.co/rCszvGD0G9
Thu Dec 18 01:44:43 +0000 2014	545394195792293888	0	photo	3149	1689	0	0	0	0	http://t.co/Al3ehB8zF6	My children HAVE to grow up with a dog. http://t.co/Al3ehB8zF6
Thu Dec 18 01:30:22 +0000 2014	545390581820948483	0	photo	370	137	0	0	0	0	http://t.co/765VptHJLB	9 animals with their adorable mini-me counterparts http://t.co/znbl9cARIq||. http://t.co/765VptHJLB
Thu Dec 18 01:15:11 +0000 2014	545386760038277120	0	photo	3074	990	0	0	0	0	http://t.co/wxhMpyvqHF	I can't even. http://t.co/wxhMpyvqHF
Thu Dec 18 00:50:03 +0000 2014	545380435615043584	0	photo	2112	675	0	0	0	0	http://t.co/RYb0t4aZTO	Goldens just look so good with bow ties. http://t.co/RYb0t4aZTO
Thu Dec 18 00:34:01 +0000 2014	545376401604349952	0	photo	1679	872	0	0	0	0	http://t.co/nzcXNzB0te	things on a rabbit lmao http://t.co/nzcXNzB0te
Thu Dec 18 00:00:31 +0000 2014	545367970642690048	0	photo	546	194	0	0	0	0	http://t.co/koNhj7XdRl	Meet Snooty, the oldest Manatee ever - you're not going to believe how old he just turned http://t.co/scXJSw4YYZ||. http://t.co/koNhj7XdRl
Thu Dec 18 00:00:11 +0000 2014	545367886270050304	0	photo	482	139	0	0	0	0	http://t.co/fiYNuEzLFf	10 reasons pugs are the best friends ever http://t.co/NDjIc7BzQp||. http://t.co/fiYNuEzLFf
Wed Dec 17 23:40:14 +0000 2014	545362866849992704	0	photo	3519	1534	0	0	0	0	http://t.co/LvbEt3CJFE	fortune cookie comes through! http://t.co/LvbEt3CJFE
Wed Dec 17 23:25:54 +0000 2014	545359260591202304	0	0	4025	2586	0	0	0	0	0	wen u sneeze and scare yourself http://t.co/p6FhgvgnuG
Wed Dec 17 23:20:05 +0000 2014	545357796112617473	0	photo	1808	648	0	0	0	0	http://t.co/GIRxg1gVB6	Little english puppy rolls http://t.co/GIRxg1gVB6
Wed Dec 17 22:30:01 +0000 2014	545345198172438528	0	photo	354	126	0	0	0	0	http://t.co/0VimxCHA6c	This artist takes pics of dogs waiting to be adopted and creates the best photos ever! http://t.co/ucaNW9IL28||. http://t.co/0VimxCHA6c
Wed Dec 17 21:30:05 +0000 2014	545330114947710976	0	photo	882	251	0	0	0	0	http://t.co/84lxAFc0Du	you're delicious! http://t.co/84lxAFc0Du
Wed Dec 17 21:00:14 +0000 2014	545322602068443136	0	photo	557	139	0	0	0	0	http://t.co/IWW8A3FTqD	Hilarious Pictures of Animals With Their Tongues Out To Brighten Your Day http://t.co/11BpS0gybW||. http://t.co/IWW8A3FTqD
Wed Dec 17 20:40:01 +0000 2014	545317512414789632	0	photo	1070	488	0	0	0	0	http://t.co/mZLnE4CkU4	Mood. http://t.co/mZLnE4CkU4
Wed Dec 17 20:15:11 +0000 2014	545311264831176704	BarkPost	0	118	52	0	0	0	0	0	This little pup has the cutest little snarls you've ever heard via @BarkPost https://t.co/OHy3uX0dcc
Wed Dec 17 20:00:38 +0000 2014	545307601643515904	0	photo	3778	1294	0	0	0	0	http://t.co/1nmgrCsALQ	Puppy, in a box. http://t.co/1nmgrCsALQ
Wed Dec 17 19:40:04 +0000 2014	545302427415900160	0	photo	3604	1234	0	0	0	0	http://t.co/9i17JYkfnj	A young Great Dane with his new best friend http://t.co/9i17JYkfnj
Wed Dec 17 19:20:08 +0000 2014	545297410218786816	0	photo	2101	1358	0	0	0	0	http://t.co/vGmyl1KxF6	When someone says they don't like dogs. http://t.co/vGmyl1KxF6
Wed Dec 17 18:40:05 +0000 2014	545287333168545792	0	photo	1241	354	0	0	0	0	http://t.co/7KyOLjDlbo	Good night sweet puppy, sweet dreams. http://t.co/7KyOLjDlbo
Wed Dec 17 18:15:07 +0000 2014	545281050596106240	0	photo	1912	516	0	0	0	0	http://t.co/9cIIEnTdd3	Grandpa http://t.co/9cIIEnTdd3
Wed Dec 17 18:00:48 +0000 2014	545277447760269313	0	photo	274	106	0	0	0	0	http://t.co/YMWHKeXHZj	8 of the cutest baby elephant gifs ever http://t.co/p8paxsiYUC||. http://t.co/YMWHKeXHZj
Wed Dec 17 17:55:19 +0000 2014	545276064830726144	0	photo	2050	1281	0	0	0	0	http://t.co/A4CCYxaDVL	My spirit animal. http://t.co/A4CCYxaDVL
Wed Dec 17 17:30:00 +0000 2014	545269696472551424	0	photo	2051	590	0	0	0	0	http://t.co/z0HTCZ07aL	I want this cat. http://t.co/z0HTCZ07aL
Wed Dec 17 17:10:36 +0000 2014	545264814051041280	0	photo	132	52	0	0	0	0	http://t.co/uT3q0y3Jnq	The manul cat is one of the most underrated cats ever - check out how fun they are! http://t.co/FgMQCHyrap||. http://t.co/uT3q0y3Jnq
Wed Dec 17 16:40:09 +0000 2014	545257149786767360	0	photo	2688	1000	0	0	0	0	http://t.co/g7FJO3jyUX	Maximum fuzziness achieved http://t.co/g7FJO3jyUX
Wed Dec 17 16:30:36 +0000 2014	545254747356540928	0	photo	201	93	0	0	0	0	http://t.co/Ztxi1qrwzq	If dogs had jobs they'd totally be stuck with these boring ones http://t.co/3URz26ttIW||. http://t.co/Ztxi1qrwzq
Wed Dec 17 16:20:23 +0000 2014	545252176197861377	0	photo	1774	841	0	0	0	0	http://t.co/dqMfEwVktD	maybe if i stand closer to the door they'll let me in http://t.co/dqMfEwVktD
Wed Dec 17 16:10:30 +0000 2014	545249688077611009	0	photo	6756	3150	0	0	0	0	http://t.co/EhqHHLvuic	BEFORE AND AFTER http://t.co/EhqHHLvuic
Wed Dec 17 16:00:32 +0000 2014	545247181046034433	0	photo	2054	1258	0	0	0	0	http://t.co/TrhMchgYD4	This is the greatest thing I've ever seen http://t.co/TrhMchgYD4
Wed Dec 17 15:35:07 +0000 2014	545240785411928064	0	photo	2196	658	0	0	0	0	http://t.co/oRMvvJKMLO	This is too cute. http://t.co/oRMvvJKMLO
Wed Dec 17 15:30:07 +0000 2014	545239526785159171	0	photo	331	130	0	0	0	0	http://t.co/Ub6gBR9CEj	Snakes are amazing too and these colorful ones will blow your mind! http://t.co/ywvCri1dYn||. http://t.co/Ub6gBR9CEj
Wed Dec 17 15:05:13 +0000 2014	545233257206657024	0	photo	759	282	0	0	0	0	http://t.co/ALu7h35JUs	Just making a new hole for my bones. http://t.co/ALu7h35JUs
Wed Dec 17 14:35:10 +0000 2014	545225694792667138	0	photo	2234	837	0	0	0	0	http://t.co/tjEsUcndxz	Hey how ya doing lil mama lemme whisper in your ear. http://t.co/tjEsUcndxz
Wed Dec 17 14:30:37 +0000 2014	545224550162923520	0	photo	126	50	0	0	0	0	http://t.co/rt1g2K6Dlk	14 Mind Blowingly beautiful animal pics that deserve an award -&gt; http://t.co/0p8wfHoUaJ||. http://t.co/rt1g2K6Dlk
Wed Dec 17 14:15:02 +0000 2014	545220631487610880	0	0	67	38	0	0	0	0	0	This shelter dog's incredible makeover story beats anything you'd ever see on tv https://t.co/Jrtv0DPx9w
Wed Dec 17 14:05:04 +0000 2014	545218120559128576	0	photo	1417	489	0	0	0	0	http://t.co/8Rdb3DFqQW	yes, I'm listening. http://t.co/8Rdb3DFqQW
Wed Dec 17 13:30:08 +0000 2014	545209329067233280	0	photo	134	41	0	0	0	0	http://t.co/Wu2mL7saWR	After researching Australia I never want to go there... these animals are crazy! http://t.co/4QBkdWIZDF||. http://t.co/Wu2mL7saWR
Wed Dec 17 13:25:26 +0000 2014	545208148194504704	0	photo	2157	851	0	0	0	0	http://t.co/aXaKfz5UIE	Hipster huskies. http://t.co/aXaKfz5UIE
Wed Dec 17 12:35:04 +0000 2014	545195474329038849	0	photo	3621	2132	0	0	0	0	http://t.co/IR4jUdQHfg	when im mad at someone but then they ask if im hungry http://t.co/IR4jUdQHfg
Wed Dec 17 12:30:37 +0000 2014	545194352373665792	0	photo	152	47	0	0	0	0	http://t.co/u9RWB5eD8r	These 6 animals take better selfies than you http://t.co/eVH41Xogog||. http://t.co/u9RWB5eD8r
Wed Dec 17 12:08:18 +0000 2014	545188737765101569	0	photo	1259	583	0	0	0	0	http://t.co/nbmb5PBOls	LOVE http://t.co/nbmb5PBOls
Wed Dec 17 10:45:11 +0000 2014	545167820548747265	0	photo	2363	819	0	0	0	0	http://t.co/NYA3fwAudJ	LOL they will never find me. http://t.co/NYA3fwAudJ
Wed Dec 17 10:15:26 +0000 2014	545160332608811008	BarkPost	0	28	11	0	0	0	0	0	We looked at airlines and pet incidents, and what we found surprised everyone via @BarkPost https://t.co/pazm6JjxuR
Wed Dec 17 09:25:02 +0000 2014	545147650530889728	0	photo	989	223	0	0	0	0	http://t.co/qv1u3D3cyw	Kisses from mom. http://t.co/qv1u3D3cyw
Wed Dec 17 07:40:18 +0000 2014	545121293746843648	0	photo	877	228	0	0	0	0	http://t.co/6jafgVi8ww	Twigs the beaver kit http://t.co/6jafgVi8ww
Wed Dec 17 07:36:20 +0000 2014	545120292784201728	0	photo	3128	1470	0	0	0	0	http://t.co/ES0cHzkDeZ	THOSE EARS! http://t.co/ES0cHzkDeZ
Wed Dec 17 07:30:20 +0000 2014	545118782000496640	0	photo	108	31	0	0	0	0	http://t.co/24bJb2qUtY	8 Weird and Wonderful Animals You’d Think Were Fake http://t.co/ZiwavAcUNM||. http://t.co/24bJb2qUtY
Wed Dec 17 07:10:04 +0000 2014	545113682188206080	0	photo	1319	453	0	0	0	0	http://t.co/ZTCsyL9gGw	Paws off my coffee http://t.co/ZTCsyL9gGw
Wed Dec 17 06:40:03 +0000 2014	545106129362354177	0	photo	1518	432	0	0	0	0	http://t.co/Em5GdgxJpq	http://t.co/Em5GdgxJpq
Wed Dec 17 06:00:11 +0000 2014	545096097480577024	0	photo	290	115	0	0	0	0	http://t.co/VROhG5vPBA	10 cats that have totally mastered the art of cat naps http://t.co/0spAxWJ0LH||. http://t.co/VROhG5vPBA
Wed Dec 17 05:53:55 +0000 2014	545094519801118721	0	photo	2086	1417	0	0	0	0	http://t.co/20OVTAPATW	Dogs dressed as Ewoks b/c that's what you needed right now. http://t.co/20OVTAPATW
Wed Dec 17 05:39:06 +0000 2014	545090791430160384	0	photo	1609	674	0	0	0	0	http://t.co/3imWz6tmQY	Puppy hugs. http://t.co/3imWz6tmQY
Wed Dec 17 05:10:01 +0000 2014	545083472269041664	0	photo	1470	491	0	0	0	0	http://t.co/x1kbbM9Da2	Don't touch my kittens. http://t.co/x1kbbM9Da2
Wed Dec 17 04:30:12 +0000 2014	545073450088660993	0	photo	400	113	0	0	0	0	http://t.co/OBJ1FyYMpg	14 perfectly timed photos that will make you look twice http://t.co/gZpY9Motnx||. http://t.co/OBJ1FyYMpg
Wed Dec 17 04:25:03 +0000 2014	545072155139256320	0	photo	3443	1487	0	0	0	0	http://t.co/9OMjlKXkB7	10/10 Would ride into battle http://t.co/9OMjlKXkB7
